LGA_CODE_2022,LGA_NAME_2022,STATE_CODE_2021,STATE_NAME_2021,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022r,2023p
35780,Northern Peninsula Area,3,Queensland,2463.0,2547.0,2620.0,2741.0,2836.0,2945.0,2935.0,2923.0,2904.0,2891.0,2885.0,2889.0,2908.0
35790,Palm Island,3,Queensland,2538.0,2539.0,2529.0,2527.0,2550.0,2581.0,2465.0,2369.0,2274.0,2205.0,2180.0,2193.0,2214.0
35800,Paroo,3,Queensland,1937.0,1903.0,1849.0,1807.0,1734.0,1668.0,1679.0,1666.0,1671.0,1683.0,1707.0,1712.0,1725.0
36070,Pormpuraaw,3,Queensland,715.0,730.0,737.0,747.0,764.0,785.0,774.0,743.0,708.0,672.0,632.0,637.0,644.0
36150,Quilpie,3,Queensland,1007.0,983.0,944.0,915.0,868.0,825.0,805.0,772.0,742.0,721.0,702.0,703.0,709.0
36250,Redland,3,Queensland,143711.0,145719.0,147328.0,148833.0,150107.0,152216.0,154656.0,156885.0,158937.0,160418.0,161709.0,163729.0,166809.0
36300,Richmond,3,Queensland,847.0,841.0,839.0,838.0,820.0,806.0,791.0,785.0,777.0,769.0,769.0,777.0,781.0
36370,Rockhampton,3,Queensland,78939.0,80555.0,81745.0,82136.0,82026.0,81322.0,81322.0,81406.0,81842.0,82352.0,82882.0,83596.0,84517.0
36510,Scenic Rim,3,Queensland,37440.0,37966.0,38732.0,39882.0,40307.0,40984.0,41643.0,42371.0,42856.0,43255.0,43592.0,44331.0,45248.0
36580,Somerset,3,Queensland,22206.230031948882,22763.095846645367,23621.21086261981,24461.095846645367,24682.923322683706,25154.980830670927,25285.94249201278,25326.134185303516,25355.038338658145,25322.230031948882,25388.05750798722,25711.517571884982,26251.70926517572
36630,South Burnett,3,Queensland,31798.797385620914,32340.56862745098,32647.470588235294,32606.24183006536,32589.24183006536,32624.882352941175,32678.718954248365,32697.58823529412,32783.52287581699,32951.2614379085,33321.967320261436,33783.098039215685,34287.771241830065
36660,Southern Downs,3,Queensland,34648.79834992694,35004.52166924856,35493.950030696935,35571.50816446153,35556.87459497274,35629.23440600766,35902.95140366086,36121.12249077321,36242.129646896115,36397.16775054645,36640.336344433985,37021.05360978447,37465.5139132651
36720,Sunshine Coast,3,Queensland,267193.3407079646,274816.83628318587,281957.3274336283,288640.1238938053,295303.11946902657,302827.92477876105,311424.42477876105,320604.9203539823,329945.21238938055,338388.1061946903,346632.796460177,355848.6017699115,365911.29203539825
36820,Tablelands,3,Queensland,24373.071428571428,24604.071428571428,24828.071428571428,25061.071428571428,25112.071428571428,25218.071428571428,25522.071428571428,25850.071428571428,26072.071428571428,26310.071428571428,26489.071428571428,26807.071428571428,27260.071428571428
36910,Toowoomba,3,Queensland,155469.78454252848,157872.1050590669,159904.49613033095,161514.96476044843,162769.62509381934,164165.14813522738,166898.334752032,169316.9233679384,171564.03384841353,173560.39082323207,175254.0386611233,178349.47199818245,181789.2494797905
36950,Torres,3,Queensland,3477.0,3567.0,3647.0,3717.0,3753.0,3799.0,3784.0,3721.0,3652.0,3589.0,3532.0,3517.0,3502.0
36960,Torres Strait Island,3,Queensland,4578.0,4599.0,4614.0,4690.0,4731.0,4775.0,4688.0,4551.0,4434.0,4355.0,4294.0,4285.0,4286.0
37010,Townsville,3,Queensland,180141.8629283489,183619.57320872275,186526.28660436138,188784.42990654206,190018.8566978193,191355.56697819315,192476.57009345794,193105.71651090344,193688.42990654206,194680.28660436138,195458.85358255453,198129.70404984424,201426.69781931464
37300,Weipa,3,Queensland,3423.0,3656.0,3792.0,3853.0,3962.0,4039.0,4057.0,4082.0,4112.0,4143.0,4177.0,4214.0,4251.0
37310,Western Downs,3,Queensland,32391.36183116266,32933.07678927246,33446.659366610314,33773.03461277847,33894.40985894662,34073.089820573994,34291.34701013626,34337.828513147695,34420.1128865999,34388.71780813104,34349.981778362315,34536.152783992875,34990.83459689413
37340,Whitsunday,3,Queensland,32416.0,33397.0,34113.0,34362.0,34509.0,34538.0,35083.0,35651.0,36266.0,37105.0,37642.0,38509.0,39712.0
37400,Winton,3,Queensland,1380.0,1345.0,1312.0,1276.0,1222.0,1154.0,1149.0,1155.0,1150.0,1130.0,1133.0,1134.0,1138.0
37550,Woorabinda,3,Queensland,969.0,984.0,986.0,990.0,989.0,999.0,997.0,999.0,1005.0,1020.0,1040.0,1058.0,1080.0
37570,Wujal Wujal,3,Queensland,287.0,287.0,289.0,291.0,287.0,292.0,292.0,290.0,289.0,287.0,284.0,286.0,293.0
37600,Yarrabah,3,Queensland,2595.0,2643.0,2686.0,2694.0,2695.0,2702.0,2663.0,2643.0,2621.0,2606.0,2597.0,2619.0,2640.0
39499,No usual address (Qld),3,Queensland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39799,Migratory - Offshore - Shipping (Qld),3,Queensland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40070,Adelaide,4,South Australia,20920.0,21537.0,22143.0,22624.0,23085.0,23552.0,24188.0,24688.0,25376.0,25964.0,25522.0,26183.0,27901.0
40120,Adelaide Hills,4,South Australia,39716.10258470604,39715.99554229084,39682.77082018022,39653.18842908799,39625.606037995756,39626.554975224324,39878.85651150778,40175.990108859936,40590.431115957836,40972.51541066406,41239.82362394536,41440.187013334864,41864.97644875548
40150,Adelaide Plains,4,South Australia,8483.0,8576.0,8646.0,8744.0,8819.0,8912.0,9040.0,9191.0,9338.0,9677.0,9975.0,10454.0,10932.0
40220,Alexandrina,4,South Australia,24112.82518712704,24673.92849505019,25182.119554344452,25682.91528405367,26179.50167293298,26538.088061812286,26919.418095270947,27323.31896105688,27820.264150943396,28400.901762615984,29258.197957986962,29763.53937428857,30335.231796074644
40250,Anangu Pitjantjatjara Yunkunytjatjara,4,South Australia,2660.0,2651.0,2622.0,2605.0,2568.0,2498.0,2476.0,2491.0,2506.0,2515.0,2554.0,2598.0,2632.0
40310,Barossa,4,South Australia,22554.0,22853.0,23138.0,23468.0,23829.0,24200.0,24466.0,24815.0,25050.0,25325.0,25565.0,25869.0,26254.0
40430,Barunga West,4,South Australia,2472.558294785354,2487.248544025056,2494.2880482552523,2518.8683738308323,2541.240657347847,2591.5679320847703,2600.060736355611,2593.1118658150285,2623.7968184535957,2630.589174479976,2674.55870929036,2660.6470546732917,2665.3002959382397
40520,Berri Barmera,4,South Australia,10746.735244802147,10764.759836798568,10790.326346970713,10833.05522021015,10839.041079812207,10820.32265817125,10827.872345182204,10820.679018555778,10806.485691929354,10794.996646545942,10735.289347194277,10705.328079588642,10722.328079588642
40700,Burnside,4,South Australia,44092.0,44282.0,44457.0,44678.0,44938.0,45216.0,45591.0,45882.0,46118.0,46415.0,46425.0,46710.0,47444.0
40910,Campbelltown (SA),4,South Australia,49788.0,50244.0,50476.0,50717.0,50937.0,51080.0,51669.0,52393.0,53599.0,54884.0,55456.0,56024.0,57166.0
41010,Ceduna,4,South Australia,3596.0,3594.0,3574.0,3577.0,3574.0,3566.0,3576.0,3582.0,3599.0,3615.0,3650.0,3649.0,3695.0
41060,Charles Sturt,4,South Australia,108772.0437756498,110149.70998632011,111425.61012311901,112953.10943912448,114232.24350205198,115087.37756497948,116436.30916552668,118158.97400820794,120097.10533515732,122117.36935704514,123102.19972640219,124889.13269493844,127452.0314637483
41140,Clare and Gilbert Valleys,4,South Australia,8862.494476461487,8946.1711327707,9053.02745244866,9122.615985904247,9189.159421193568,9229.735643368134,9250.74988497994,9290.639650078745,9326.0696618966,9370.1623822993,9355.181742812161,9377.000378203855,9402.648845176898
41190,Cleve,4,South Australia,1813.6363636363637,1810.4545454545455,1810.6363636363637,1813.6363636363637,1807.6363636363635,1820.6363636363637,1816.1818181818182,1804.1818181818182,1792.8181818181818,1776.1818181818182,1774.5454545454545,1787.3636363636363,1793.0
41330,Coober Pedy,4,South Australia,1760.0,1787.0,1811.0,1825.0,1822.0,1818.0,1806.0,1777.0,1740.0,1689.0,1622.0,1573.0,1550.0
41560,Copper Coast,4,South Australia,13151.863473922129,13467.59499338991,13749.249366710734,14027.090809842637,14267.909002516099,14473.887850228155,14637.741984732824,14812.384732824428,14964.121548893343,15110.791777900977,15339.590950573585,15649.386958932151,15956.155486374686
41750,Elliston,4,South Australia,1066.0,1066.0,1067.0,1068.0,1071.0,1070.0,1071.0,1059.0,1050.0,1046.0,1038.0,1033.0,1041.0
41830,Flinders Ranges,4,South Australia,1722.0,1721.0,1717.0,1710.0,1703.0,1693.0,1681.0,1683.0,1681.0,1673.0,1686.0,1681.0,1676.0
41960,Franklin Harbour,4,South Australia,1242.9805194805194,1261.4707792207791,1274.9805194805194,1286.9805194805194,1310.9805194805194,1313.9805194805194,1321.5097402597403,1308.5097402597403,1300.4902597402597,1302.5097402597403,1318.5292207792209,1316.0194805194806,1339.0
42030,Gawler,4,South Australia,20952.0,21274.0,21656.0,22275.0,22707.0,23355.0,23729.0,24055.0,24465.0,24770.0,25300.0,26111.0,26805.0
42110,Goyder,4,South Australia,4237.778656126482,4254.557312252964,4262.833992094862,4264.667984189723,4259.612648221344,4249.557312252964,4228.584980237154,4182.667984189723,4159.806324110672,4138.97233201581,4141.02766798419,4139.110671936759,4127.110671936759
42250,Grant,4,South Australia,7798.56683908709,7878.642980482013,7926.520616791077,8077.796237531422,8215.77228383394,8350.248731201518,8487.558156735267,8572.188620453191,8676.440586203687,8767.6423795615,8866.957868776806,8914.22979610831,8981.102008980273
42600,Holdfast Bay,4,South Australia,36120.0,36215.0,36282.0,36354.0,36425.0,36537.0,36696.0,37002.0,37413.0,37724.0,37857.0,38053.0,38752.0
42750,Kangaroo Island,4,South Australia,4522.0,4576.0,4630.0,4694.0,4761.0,4836.0,4849.0,4886.0,4909.0,4925.0,4999.0,5088.0,5125.0
43080,Karoonda East Murray,4,South Australia,1032.2815837457672,1048.9726491273768,1063.7811930190153,1079.8905965095078,1093.8817400364678,1096.845532690805,1099.9822870539203,1085.518885126335,1070.482677780672,1059.073977598333,1025.7288356342797,1018.3289919249804,1007.9291482156812
43220,Kimba,4,South Australia,1119.447983014862,1112.2653927813162,1106.2653927813162,1100.1740976645435,1092.0828025477706,1085.991507430998,1076.991507430998,1070.447983014862,1060.904458598726,1054.0870488322716,1051.0870488322716,1051.995753715499,1040.4522292993631
43360,Kingston (SA),4,South Australia,2343.0,2370.0,2380.0,2392.0,2403.0,2415.0,2400.0,2362.0,2355.0,2359.0,2375.0,2376.0,2393.0
43650,Light,4,South Australia,13990.0,14220.0,14440.0,14644.0,14890.0,15048.0,15305.0,15509.0,15608.0,15843.0,16083.0,16319.0,16614.0
43710,Lower Eyre Peninsula,4,South Australia,5012.0,5185.8,5300.6,5428.2,5543.0,5664.8,5735.0,5815.2,5876.6,5947.8,6058.0,6097.0,6154.0
43790,Loxton Waikerie,4,South Australia,11434.20028409091,11506.693181818182,11567.326704545454,11666.538352272728,11710.75284090909,11724.879261363636,11733.116477272728,11777.488636363636,11832.318181818182,11863.194602272728,11923.798295454546,11937.663352272728,11898.52840909091
44000,Maralinga Tjarutja,4,South Australia,76.0,73.0,69.0,66.0,62.0,59.0,68.0,76.0,85.0,93.0,102.0,102.0,102.0
44060,Marion,4,South Australia,85714.0,86863.0,87769.0,88652.0,89521.0,90508.0,91491.0,92455.0,93817.0,95256.0,95610.0,96626.0,98457.0
44210,Mid Murray,4,South Australia,8254.61745876265,8337.628781849055,8471.501530044958,8622.734350881065,8743.604476293498,8870.829077999431,8982.694164966282,9084.665879183429,9176.872541074546,9262.40482080234,9349.668155106461,9391.202941997579,9486.096314747281
44340,Mitcham,4,South Australia,64995.0,65364.0,65644.0,65986.0,66232.0,66482.0,66855.0,67366.0,67690.0,68175.0,68162.0,68376.0,69540.0
44550,Mount Barker,4,South Australia,30335.89741529396,31046.004457709158,31584.229179819777,32389.811570912014,33191.393962004244,33902.445024775676,34731.14348849222,35634.009891140064,36838.568884042164,38202.48458933594,39629.17637605464,41054.812986665136,42268.02355124452
44620,Mount Gambier,4,South Australia,25868.38572323978,26194.235239222788,26471.298335538686,26755.94544188314,26976.794957866146,27107.0604638206,27112.645351347586,27239.64622884602,27376.207897485896,27563.20877498433,27635.03046173132,27777.41206212132,27920.175262901317
44830,Mount Remarkable,4,South Australia,2893.5386819484243,2903.510028653295,2914.3667621776503,2919.3954154727794,2928.3954154727794,2921.3954154727794,2909.7679083094554,2899.140401146132,2899.45558739255,2911.8280802292265,2922.2865329512892,2890.2578796561606,2872.2578796561606
45040,Murray Bridge,4,South Australia,20172.84227924009,20457.603197424367,20736.08400304751,21013.44253975276,21283.33758509671,21570.993573201602,21717.88590282386,21892.107621224408,22088.22440954558,22267.3265993266,22338.950699206172,22566.877706505442,22929.51912064686
45090,Naracoorte Lucindale,4,South Australia,8342.0,8433.0,8528.0,8585.0,8570.0,8544.0,8602.0,8679.0,8778.0,8867.0,8892.0,8918.0,8928.0
45120,Northern Areas,4,South Australia,4588.817482435137,4595.9694234015,4600.729128233308,4615.7004749381795,4621.823762609412,4627.947050280645,4610.560858813832,4599.051379675786,4614.722494799231,4625.213015661185,4660.740864308985,4669.892805275346,4674.892805275346
45290,Norwood Payneham and St Peters,4,South Australia,36291.0,36343.0,36347.0,36361.0,36369.0,36396.0,36678.0,36996.0,37477.0,37958.0,37823.0,38019.0,39312.0
45340,Onkaparinga,4,South Australia,163396.0,165034.0,166244.0,167376.0,168433.0,169372.0,170482.0,171631.0,173141.0,174948.0,176595.0,178520.0,180867.0
45400,Orroroo Carrieton,4,South Australia,875.6438356164383,886.5205479452054,887.9041095890411,892.904109589041,903.7808219178082,905.6575342465753,892.6712328767123,889.8082191780821,892.8219178082192,887.958904109589,886.972602739726,902.8493150684931,906.8493150684931
45540,Peterborough,4,South Australia,1758.0,1740.0,1728.0,1717.0,1706.0,1712.0,1723.0,1705.0,1696.0,1681.0,1668.0,1672.0,1682.0
45680,Playford,4,South Australia,80669.9046254605,83022.13753581663,85231.97912402783,87380.1514531314,88980.75235366353,90553.90994678673,92534.23291035612,94351.75931232092,96218.8649201801,98457.88743348343,100556.04502660663,103383.19566107244,107006.99918133442
45890,Port Adelaide Enfield,4,South Australia,116399.9562243502,118097.29001367989,119788.38987688099,121317.89056087552,122677.75649794802,123921.62243502052,125691.69083447332,127685.02599179206,130293.89466484268,132968.63064295484,134133.80027359782,135839.86730506155,138617.96853625172
46090,Port Augusta,4,South Australia,14417.0,14454.0,14496.0,14498.0,14442.0,14359.0,14361.0,14380.0,14384.0,14389.0,14448.0,14440.0,14415.0
46300,Port Lincoln,4,South Australia,14462.0,14495.0,14531.0,14595.0,14585.0,14523.0,14595.0,14652.0,14733.0,14773.0,14879.0,14953.0,15018.0
46450,Port Pirie,4,South Australia,17625.57823129252,17713.156462585033,17791.462585034013,17869.04081632653,17824.850340136054,17765.544217687075,17747.197278911564,17724.503401360544,17734.081632653062,17740.61904761905,17745.850340136054,17623.965986394556,17609.544217687075
46510,Prospect,4,South Australia,20690.0,20842.0,20959.0,21050.0,21096.0,21124.0,21272.0,21460.0,21841.0,22234.0,22487.0,22750.0,23137.0
46670,Renmark Paringa,4,South Australia,9429.0,9518.0,9588.0,9656.0,9722.0,9780.0,9866.0,9897.0,9954.0,9988.0,10007.0,10036.0,10107.0
46860,Robe,4,South Australia,1431.0,1427.0,1425.0,1425.0,1423.0,1413.0,1435.0,1471.0,1490.0,1526.0,1568.0,1588.0,1603.0
46970,Roxby Downs,4,South Australia,4806.0,4728.0,4609.0,4418.0,4327.0,4052.0,4048.0,4100.0,4103.0,4137.0,4109.0,4103.0,4113.0
47140,Salisbury,4,South Australia,132888.91018935433,134377.94223626316,135876.99808394938,137260.68330470336,138690.69493978377,140342.25244637564,142062.5420184188,143767.50564494403,145470.13507981988,147361.4800878841,147522.95497339338,147963.82428194748,149283.7757474405
47290,Southern Mallee,4,South Australia,2119.6732673267325,2105.831683168317,2086.7524752475247,2071.831683168317,2057.029702970297,2062.1881188118814,2057.029702970297,2052.871287128713,2048.7128712871286,2042.5544554455446,2028.3564356435643,2010.2772277227723,2006.2772277227723
47490,Streaky Bay,4,South Australia,2176.4056338028167,2170.630985915493,2194.811267605634,2181.03661971831,2165.261971830986,2169.3971830985915,2176.307042253521,2185.9464788732394,2198.630985915493,2221.4056338028167,2244.180281690141,2260.225352112676,2293.180281690141
47630,Tatiara,4,South Australia,6740.0,6774.0,6789.0,6811.0,6821.0,6817.0,6832.0,6894.0,6966.0,7016.0,7070.0,7037.0,7066.0
47700,Tea Tree Gully,4,South Australia,98320.18518518518,98549.92022792023,98561.02279202279,98736.16524216524,98986.55270655271,99155.83760683761,99565.22507122507,100129.73504273505,100835.0,101610.63247863248,102042.0,102609.98005698006,103661.22507122507
47800,Coorong,4,South Australia,5656.385126833851,5631.2705066127055,5600.554094095541,5570.562477415625,5543.393654693937,5523.264435932644,5524.291464912914,5530.347690973477,5541.389318493893,5563.445544554455,5597.497578954975,5562.649779576498,5605.649779576498
47910,Tumby Bay,4,South Australia,2617.0,2627.0,2641.0,2652.0,2671.0,2676.0,2708.0,2731.0,2770.0,2832.0,2875.0,2892.0,2906.0
47980,Unley,4,South Australia,38374.0,38514.0,38552.0,38695.0,38823.0,38939.0,39078.0,39187.0,39322.0,39465.0,39061.0,39092.0,39929.0
48050,Victor Harbor,4,South Australia,14186.60877513711,14394.241316270567,14543.786106032907,14749.594149908593,14907.875685557587,15033.157221206582,15203.034734917734,15417.47349177331,15707.0,16066.702010968922,16427.87751371115,16696.404021937844,16857.579524680074
48130,Wakefield,4,South Australia,6735.726867412031,6785.271554976336,6847.138555456479,6902.716029906029,6938.227930585088,6954.707044378901,6982.6651347829065,6896.692365731532,6927.1240139927295,6872.865285684889,6929.790589203649,6973.888949859387,6967.240482886344
48260,Walkerville,4,South Australia,7308.0,7367.0,7399.0,7447.0,7732.0,7781.0,7876.0,7975.0,8054.0,8156.0,8086.0,8185.0,8420.0
48340,Wattle Range,4,South Australia,11852.04743767313,11900.1217802952,11955.181047670236,12002.258320585439,12030.432758299912,12042.690804977881,12030.796491917146,12043.16515070079,12041.351516310415,12055.148845454169,12124.011669491876,12156.358141770372,12245.722728118411
48410,West Torrens,4,South Australia,57026.0,57620.0,58139.0,58610.0,59056.0,59386.0,59809.0,60542.0,61562.0,62573.0,62425.0,63111.0,64540.0
48540,Whyalla,4,South Australia,22565.383116883117,22632.074675324675,22674.383116883117,22718.383116883117,22685.383116883117,22526.383116883117,22257.30844155844,22105.30844155844,22075.69155844156,22039.30844155844,21957.925324675325,21891.616883116883,21902.0
48640,Wudinna,4,South Australia,1266.1463831823212,1267.1036213031907,1267.9233396130498,1271.7892826171467,1274.6552256212435,1274.6113094704106,1259.701450315481,1229.6055381118986,1204.464555485781,1184.5073173649114,1161.7326694775875,1167.778894171825,1166.367489010496
48750,Yankalilla,4,South Australia,4452.566037735849,4587.830188679245,4761.094339622641,4926.490566037736,5096.622641509434,5277.754716981132,5398.547169811321,5519.207547169811,5617.735849056604,5736.396226415094,5930.924528301886,5998.056603773585,6099.188679245283
48830,Yorke Peninsula,4,South Australia,11198.0,11231.0,11241.0,11254.0,11267.0,11291.0,11375.0,11476.0,11582.0,11682.0,11832.0,11918.0,12042.0
49399,Unincorporated SA,4,South Australia,4545.264755197853,4391.440163201431,4213.073653029287,4038.7447797898503,3860.9589201877934,3648.87734182875,3478.1276548177957,3420.120981444221,3343.9143080706463,3233.203353454058,3104.7106528057234,3017.671920411357,2999.671920411357
49499,No usual address (SA),4,South Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49799,Migratory - Offshore - Shipping (SA),4,South Australia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50080,Albany,5,Western Australia,34873.0,35643.0,36318.0,36919.0,37206.0,37285.0,37879.0,38470.0,39054.0,39629.0,40105.0,40434.0,40949.0
50210,Armadale,5,Western Australia,65395.0,69101.0,72662.0,75559.0,78848.0,82021.0,84875.0,88068.0,91543.0,94970.0,97644.0,100849.0,105094.0
50250,Ashburton,5,Western Australia,10227.0,11194.0,12025.0,12515.0,13002.0,13311.0,12208.0,11144.0,10018.0,8927.0,7781.0,7843.0,8076.0
50280,Augusta Margaret River,5,Western Australia,12228.0,12870.0,13487.0,13996.0,14419.0,14819.0,15256.0,15706.0,16232.0,16789.0,17300.0,17914.0,18617.0
50350,Bassendean,5,Western Australia,15179.0,15527.0,15828.0,16003.0,15842.0,15613.0,15721.0,15895.0,16089.0,16326.0,16500.0,16612.0,16914.0
50420,Bayswater,5,Western Australia,66844.0,68143.0,69083.0,69256.0,69136.0,68791.0,69043.0,69267.0,70051.0,71277.0,71774.0,72256.0,74326.0
50490,Belmont,5,Western Australia,37358.0,38791.0,39919.0,40531.0,41055.0,41448.0,41683.0,41872.0,42719.0,43614.0,43868.0,44364.0,45976.0
50560,Beverley,5,Western Australia,1604.0,1653.0,1692.0,1707.0,1732.0,1748.0,1740.0,1741.0,1746.0,1738.0,1735.0,1738.0,1768.0
50630,Boddington,5,Western Australia,2262.0,2252.0,2225.0,2132.0,2031.0,1882.0,1846.0,1819.0,1784.0,1751.0,1760.0,1761.0,1787.0
50770,Boyup Brook,5,Western Australia,1617.0,1656.0,1667.0,1687.0,1681.0,1722.0,1737.0,1784.0,1808.0,1833.0,1874.0,1938.0,1948.0
50840,Bridgetown-Greenbushes,5,Western Australia,4421.0,4546.0,4647.0,4687.0,4727.0,4697.0,4815.0,4938.0,5063.0,5188.0,5376.0,5527.0,5669.0
50910,Brookton,5,Western Australia,969.0,992.0,998.0,1018.0,1010.0,1002.0,988.0,969.0,959.0,970.0,961.0,954.0,955.0
50980,Broome,5,Western Australia,15731.156862745098,16401.333333333332,17197.50980392157,17111.803921568626,17072.07843137255,16969.37254901961,17215.941176470587,17432.529411764706,17652.13725490196,17975.70588235294,18203.313725490196,18368.21568627451,18608.156862745098
51080,Broomehill-Tambellup,5,Western Australia,1178.0,1185.0,1194.0,1191.0,1180.0,1164.0,1153.0,1133.0,1112.0,1098.0,1089.0,1087.0,1095.0
51120,Bruce Rock,5,Western Australia,1002.0,988.0,988.0,966.0,955.0,941.0,953.0,964.0,982.0,1000.0,1016.0,1020.0,1043.0
51190,Bunbury,5,Western Australia,32580.0,32826.0,32951.0,32941.0,32872.0,32574.0,32758.0,32897.0,33267.0,33769.0,34137.0,34417.0,34766.0
51260,Busselton,5,Western Australia,31554.703703703704,33224.555555555555,34711.62962962963,35932.7037037037,36956.07407407407,37781.851851851854,38620.333333333336,39305.7037037037,40187.88888888889,41059.666666666664,42009.74074074074,42914.62962962963,43956.11111111111
51310,Cambridge,5,Western Australia,26700.819852941175,27284.073529411766,27894.882352941175,27978.08823529412,28027.183823529413,28030.279411764706,28477.202205882353,28767.25,29170.823529411766,29746.444852941175,29825.889705882353,30024.191176470587,30898.636029411766
51330,Canning,5,Western Australia,90738.0,92214.0,93508.0,93861.0,93976.0,93750.0,94407.0,95175.0,96450.0,98645.0,99308.0,99753.0,103711.0
51400,Capel,5,Western Australia,15027.296296296296,15745.444444444445,16467.37037037037,16918.296296296296,17233.925925925927,17359.14814814815,17694.666666666668,18000.296296296296,18204.11111111111,18491.333333333332,18775.25925925926,19028.37037037037,19347.88888888889
51470,Carnamah,5,Western Australia,554.0,561.0,566.0,566.0,568.0,564.0,564.0,555.0,554.0,555.0,573.0,572.0,579.0
51540,Carnarvon,5,Western Australia,6076.0,6057.0,6034.0,5951.0,5844.0,5713.0,5652.0,5574.0,5497.0,5491.0,5520.0,5533.0,5539.0
51610,Chapman Valley,5,Western Australia,1219.0685286935286,1291.8003663003662,1346.5583536833537,1375.0797212047212,1409.4972527472528,1437.6606125356125,1461.3344525844525,1485.0017297517297,1522.6196072446073,1567.2860195360195,1613.2497456247456,1665.1492165242166,1688.3728123728124
51680,Chittering,5,Western Australia,4533.0,4798.0,5112.0,5361.0,5500.0,5536.0,5602.0,5705.0,5846.0,5952.0,6099.0,6298.0,6516.0
51710,Christmas Island,9,Other Territories,2167.0,2107.0,2041.0,1979.0,1929.0,1903.0,1876.0,1848.0,1803.0,1758.0,1717.0,1786.0,1823.0
51750,Claremont,5,Western Australia,9735.281888000123,9970.234545845724,10188.255278808694,10321.707296973329,10477.171157880179,10591.652357406852,10696.163145539906,10861.277732955288,11057.779237069992,11503.902722389987,11646.57970655356,11735.805873154914,12200.874355516624
51820,Cockburn,5,Western Australia,94955.0,99084.66666666667,102723.33333333333,104850.33333333333,106755.66666666667,108264.33333333333,110421.0,112906.0,115562.33333333333,119025.0,122212.0,125245.0,130301.0
51860,Cocos Islands,9,Other Territories,561.0,546.0,547.0,556.0,555.0,546.0,552.0,553.0,591.0,608.0,603.0,616.0,631.0
51890,Collie,5,Western Australia,9343.0,9426.0,9464.0,9369.0,9132.0,8856.0,8882.0,8918.0,8939.0,8956.0,9086.0,9153.0,9295.0
51960,Coolgardie,5,Western Australia,4079.8727735368957,4155.412213740458,4209.791348600509,4058.8702290076335,3913.9491094147584,3703.587786259542,3672.4783715012722,3593.2188295165392,3546.10941475827,3549.290076335878,3643.0508905852416,3659.3409669211196,3710.201017811705
52030,Coorow,5,Western Australia,1091.0,1098.0,1099.0,1086.0,1077.0,1058.0,1065.0,1059.0,1066.0,1076.0,1091.0,1092.0,1107.0
52100,Corrigin,5,Western Australia,1104.0,1124.0,1147.0,1161.0,1168.0,1193.0,1153.0,1102.0,1067.0,1044.0,1028.0,1023.0,1029.0
52170,Cottesloe ,5,Western Australia,8237.0,8328.0,8409.0,8370.0,8267.0,8109.0,8144.0,8170.0,8225.0,8345.0,8245.0,8318.0,8704.0
52240,Cranbrook,5,Western Australia,1110.0,1119.0,1129.0,1131.0,1119.0,1107.0,1110.0,1110.0,1115.0,1122.0,1134.0,1141.0,1150.0
52310,Cuballing,5,Western Australia,891.0,896.0,901.0,902.0,900.0,882.0,893.0,888.0,890.0,906.0,927.0,929.0,951.0
52380,Cue,5,Western Australia,279.0,276.0,272.0,251.0,226.0,199.0,194.0,181.0,194.0,207.0,228.0,230.0,231.0
52450,Cunderdin,5,Western Australia,1347.0,1373.0,1392.0,1411.0,1433.0,1469.0,1444.0,1413.0,1384.0,1358.0,1341.0,1345.0,1322.0
52520,Dalwallinu,5,Western Australia,1303.0,1342.0,1375.0,1405.0,1435.0,1454.0,1441.0,1439.0,1428.0,1426.0,1436.0,1429.0,1446.0
52590,Dandaragan,5,Western Australia,3292.0,3341.0,3308.0,3330.0,3298.0,3262.0,3302.0,3294.0,3327.0,3395.0,3473.0,3577.0,3748.0
52660,Dardanup,5,Western Australia,12852.0,13387.0,13824.0,14036.0,14190.0,14241.0,14413.0,14503.0,14706.0,14931.0,15197.0,15376.0,15687.0
52730,Denmark,5,Western Australia,5373.0,5593.0,5804.0,5872.0,5957.0,6018.0,6133.0,6165.0,6235.0,6398.0,6468.0,6539.0,6618.0
52800,Derby-West Kimberley,5,Western Australia,8991.71634299653,9344.401116427432,9499.016511867905,8872.236748287833,8577.476592550896,8374.766206961254,8289.613847452856,8338.788770053476,8319.805328830096,8361.485505206867,8413.71019795478,8415.363261093911,8444.560840604185
52870,Donnybrook-Balingup,5,Western Australia,5462.0,5628.0,5803.0,5903.0,5949.0,5956.0,6015.0,6072.0,6131.0,6205.0,6312.0,6401.0,6438.0
52940,Dowerin,5,Western Australia,700.0,703.0,707.0,706.0,706.0,699.0,711.0,708.0,714.0,726.0,733.0,733.0,738.0
53010,Dumbleyung,5,Western Australia,626.0,641.0,653.0,653.0,663.0,684.0,684.0,688.0,691.0,699.0,698.0,693.0,701.0
